County Name,Minority,Total,white,black,hispanic,american_indian,asian,pacific_Islander,other,two_or_more
2482,5381,76429,71048,393,1680,587,1319,9,593,800
2483,5381,76429,71048,393,1680,587,1319,9,593,800
2484,5381,76429,71048,393,1680,587,1319,9,593,800
2485,5381,76429,71048,393,1680,587,1319,9,593,800
2486,5381,76429,71048,393,1680,587,1319,9,593,800
2487,5381,76429,71048,393,1680,587,1319,9,593,800
2488,5381,76429,71048,393,1680,587,1319,9,593,800
2489,5381,76429,71048,393,1680,587,1319,9,593,800
2490,5381,76429,71048,393,1680,587,1319,9,593,800
2491,5381,76429,71048,393,1680,587,1319,9,593,800
2492,5381,76429,71048,393,1680,587,1319,9,593,800
2493,5381,76429,71048,393,1680,587,1319,9,593,800
2494,5381,76429,71048,393,1680,587,1319,9,593,800
2495,5381,76429,71048,393,1680,587,1319,9,593,800
2496,5381,76429,71048,393,1680,587,1319,9,593,800
2497,5381,76429,71048,393,1680,587,1319,9,593,800
2498,5381,76429,71048,393,1680,587,1319,9,593,800
2499,5381,76429,71048,393,1680,587,1319,9,593,800
2500,5381,76429,71048,393,1680,587,1319,9,593,800
2501,5381,76429,71048,393,1680,587,1319,9,593,800
2502,5381,76429,71048,393,1680,587,1319,9,593,800
2503,5381,76429,71048,393,1680,587,1319,9,593,800
2504,5381,76429,71048,393,1680,587,1319,9,593,800
2505,5381,76429,71048,393,1680,587,1319,9,593,800
2506,5381,76429,71048,393,1680,587,1319,9,593,800
2507,5381,76429,71048,393,1680,587,1319,9,593,800
2508,5381,76429,71048,393,1680,587,1319,9,593,800
2509,5381,76429,71048,393,1680,587,1319,9,593,800
2510,5381,76429,71048,393,1680,587,1319,9,593,800
2511,5381,76429,71048,393,1680,587,1319,9,593,800
2512,5381,76429,71048,393,1680,587,1319,9,593,800
2513,5381,76429,71048,393,1680,587,1319,9,593,800
2514,5381,76429,71048,393,1680,587,1319,9,593,800
2515,5381,76429,71048,393,1680,587,1319,9,593,800
2516,5381,76429,71048,393,1680,587,1319,9,593,800
2517,5381,76429,71048,393,1680,587,1319,9,593,800
2518,5381,76429,71048,393,1680,587,1319,9,593,800
2519,5381,76429,71048,393,1680,587,1319,9,593,800
2520,5381,76429,71048,393,1680,587,1319,9,593,800
2521,5381,76429,71048,393,1680,587,1319,9,593,800
2522,5381,76429,71048,393,1680,587,1319,9,593,800
2523,5381,76429,71048,393,1680,587,1319,9,593,800
2524,5381,76429,71048,393,1680,587,1319,9,593,800
2525,5381,76429,71048,393,1680,587,1319,9,593,800
2526,5381,76429,71048,393,1680,587,1319,9,593,800
2527,5381,76429,71048,393,1680,587,1319,9,593,800
2528,5381,76429,71048,393,1680,587,1319,9,593,800
2529,5381,76429,71048,393,1680,587,1319,9,593,800
2530,5381,76429,71048,393,1680,587,1319,9,593,800
2531,5381,76429,71048,393,1680,587,1319,9,593,800
2532,5381,76429,71048,393,1680,587,1319,9,593,800
2533,5381,76429,71048,393,1680,587,1319,9,593,800
2534,5381,76429,71048,393,1680,587,1319,9,593,800
2535,5381,76429,71048,393,1680,587,1319,9,593,800
2536,5381,76429,71048,393,1680,587,1319,9,593,800
2537,5381,76429,71048,393,1680,587,1319,9,593,800
2538,5381,76429,71048,393,1680,587,1319,9,593,800
2539,5381,76429,71048,393,1680,587,1319,9,593,800
2540,5381,76429,71048,393,1680,587,1319,9,593,800
2541,5381,76429,71048,393,1680,587,1319,9,593,800
2542,5381,76429,71048,393,1680,587,1319,9,593,800
2543,5381,76429,71048,393,1680,587,1319,9,593,800
2544,5381,76429,71048,393,1680,587,1319,9,593,800
2545,5381,76429,71048,393,1680,587,1319,9,593,800
2546,5381,76429,71048,393,1680,587,1319,9,593,800
2547,5381,76429,71048,393,1680,587,1319,9,593,800
2548,5381,76429,71048,393,1680,587,1319,9,593,800
2549,5381,76429,71048,393,1680,587,1319,9,593,800
2550,5381,76429,71048,393,1680,587,1319,9,593,800
2551,5381,76429,71048,393,1680,587,1319,9,593,800
2552,5381,76429,71048,393,1680,587,1319,9,593,800
2553,5381,76429,71048,393,1680,587,1319,9,593,800
2554,5381,76429,71048,393,1680,587,1319,9,593,800
2555,5381,76429,71048,393,1680,587,1319,9,593,800
2556,5381,76429,71048,393,1680,587,1319,9,593,800
2557,5381,76429,71048,393,1680,587,1319,9,593,800
2558,5381,76429,71048,393,1680,587,1319,9,593,800
2559,5381,76429,71048,393,1680,587,1319,9,593,800
2560,5381,76429,71048,393,1680,587,1319,9,593,800
2561,5381,76429,71048,393,1680,587,1319,9,593,800
2562,5381,76429,71048,393,1680,587,1319,9,593,800
2563,5381,76429,71048,393,1680,587,1319,9,593,800
2564,5381,76429,71048,393,1680,587,1319,9,593,800
2565,5381,76429,71048,393,1680,587,1319,9,593,800
2566,5381,76429,71048,393,1680,587,1319,9,593,800
2567,5381,76429,71048,393,1680,587,1319,9,593,800
2568,5381,76429,71048,393,1680,587,1319,9,593,800
2569,5381,76429,71048,393,1680,587,1319,9,593,800
2570,5381,76429,71048,393,1680,587,1319,9,593,800
2571,5381,76429,71048,393,1680,587,1319,9,593,800
2572,5381,76429,71048,393,1680,587,1319,9,593,800
2573,5381,76429,71048,393,1680,587,1319,9,593,800
2574,5381,76429,71048,393,1680,587,1319,9,593,800
2575,5381,76429,71048,393,1680,587,1319,9,593,800
2576,5381,76429,71048,393,1680,587,1319,9,593,800
2577,5381,76429,71048,393,1680,587,1319,9,593,800
2578,5381,76429,71048,393,1680,587,1319,9,593,800
2579,5381,76429,71048,393,1680,587,1319,9,593,800
2580,5381,76429,71048,393,1680,587,1319,9,593,800
2581,5381,76429,71048,393,1680,587,1319,9,593,800
2582,5381,76429,71048,393,1680,587,1319,9,593,800
2583,5381,76429,71048,393,1680,587,1319,9,593,800
2584,5381,76429,71048,393,1680,587,1319,9,593,800
2585,5381,76429,71048,393,1680,587,1319,9,593,800
2586,5381,76429,71048,393,1680,587,1319,9,593,800
2587,5381,76429,71048,393,1680,587,1319,9,593,800
2588,5381,76429,71048,393,1680,587,1319,9,593,800
2589,5381,76429,71048,393,1680,587,1319,9,593,800
2590,5381,76429,71048,393,1680,587,1319,9,593,800
2591,5381,76429,71048,393,1680,587,1319,9,593,800
2592,5381,76429,71048,393,1680,587,1319,9,593,800
2593,5381,76429,71048,393,1680,587,1319,9,593,800
2594,5381,76429,71048,393,1680,587,1319,9,593,800
2595,5381,76429,71048,393,1680,587,1319,9,593,800
2596,5381,76429,71048,393,1680,587,1319,9,593,800
2597,5381,76429,71048,393,1680,587,1319,9,593,800
2598,5381,76429,71048,393,1680,587,1319,9,593,800
2599,5381,76429,71048,393,1680,587,1319,9,593,800
2600,5381,76429,71048,393,1680,587,1319,9,593,800
2601,5381,76429,71048,393,1680,587,1319,9,593,800
2602,5381,76429,71048,393,1680,587,1319,9,593,800
2603,5381,76429,71048,393,1680,587,1319,9,593,800
2604,5381,76429,71048,393,1680,587,1319,9,593,800
2605,5381,76429,71048,393,1680,587,1319,9,593,800
2606,5381,76429,71048,393,1680,587,1319,9,593,800
2607,5381,76429,71048,393,1680,587,1319,9,593,800
2608,5381,76429,71048,393,1680,587,1319,9,593,800
2609,5381,76429,71048,393,1680,587,1319,9,593,800
2610,5381,76429,71048,393,1680,587,1319,9,593,800
2611,5381,76429,71048,393,1680,587,1319,9,593,800
2612,5381,76429,71048,393,1680,587,1319,9,593,800
2613,5381,76429,71048,393,1680,587,1319,9,593,800
2614,5381,76429,71048,393,1680,587,1319,9,593,800
2615,5381,76429,71048,393,1680,587,1319,9,593,800
2616,5381,76429,71048,393,1680,587,1319,9,593,800
2617,5381,76429,71048,393,1680,587,1319,9,593,800
2618,5381,76429,71048,393,1680,587,1319,9,593,800
2619,5381,76429,71048,393,1680,587,1319,9,593,800
2620,5381,76429,71048,393,1680,587,1319,9,593,800
2621,5381,76429,71048,393,1680,587,1319,9,593,800
2622,5381,76429,71048,393,1680,587,1319,9,593,800
2623,5381,76429,71048,393,1680,587,1319,9,593,800
2624,5381,76429,71048,393,1680,587,1319,9,593,800
2625,5381,76429,71048,393,1680,587,1319,9,593,800
2626,5381,76429,71048,393,1680,587,1319,9,593,800
2627,5381,76429,71048,393,1680,587,1319,9,593,800
2628,5381,76429,71048,393,1680,587,1319,9,593,800
2629,5381,76429,71048,393,1680,587,1319,9,593,800
2630,5381,76429,71048,393,1680,587,1319,9,593,800
2631,5381,76429,71048,393,1680,587,1319,9,593,800
2632,5381,76429,71048,393,1680,587,1319,9,593,800
2633,5381,76429,71048,393,1680,587,1319,9,593,800
2634,5381,76429,71048,393,1680,587,1319,9,593,800
2635,5381,76429,71048,393,1680,587,1319,9,593,800
2636,5381,76429,71048,393,1680,587,1319,9,593,800
2637,5381,76429,71048,393,1680,587,1319,9,593,800
2638,5381,76429,71048,393,1680,587,1319,9,593,800
2639,5381,76429,71048,393,1680,587,1319,9,593,800
2640,5381,76429,71048,393,1680,587,1319,9,593,800
2641,5381,76429,71048,393,1680,587,1319,9,593,800
2642,5381,76429,71048,393,1680,587,1319,9,593,800
2643,5381,76429,71048,393,1680,587,1319,9,593,800
2644,5381,76429,71048,393,1680,587,1319,9,593,800
2645,5381,76429,71048,393,1680,587,1319,9,593,800
2646,5381,76429,71048,393,1680,587,1319,9,593,800
2647,5381,76429,71048,393,1680,587,1319,9,593,800
2648,5381,76429,71048,393,1680,587,1319,9,593,800
2649,5381,76429,71048,393,1680,587,1319,9,593,800
2650,5381,76429,71048,393,1680,587,1319,9,593,800
2651,5381,76429,71048,393,1680,587,1319,9,593,800
2652,5381,76429,71048,393,1680,587,1319,9,593,800
2653,5381,76429,71048,393,1680,587,1319,9,593,800
2654,5381,76429,71048,393,1680,587,1319,9,593,800
2655,5381,76429,71048,393,1680,587,1319,9,593,800
2656,5381,76429,71048,393,1680,587,1319,9,593,800
2657,5381,76429,71048,393,1680,587,1319,9,593,800
2658,5381,76429,71048,393,1680,587,1319,9,593,800
2659,5381,76429,71048,393,1680,587,1319,9,593,800
2660,5381,76429,71048,393,1680,587,1319,9,593,800
2661,5381,76429,71048,393,1680,587,1319,9,593,800
2662,5381,76429,71048,393,1680,587,1319,9,593,800
2663,5381,76429,71048,393,1680,587,1319,9,593,800
2664,5381,76429,71048,393,1680,587,1319,9,593,800
2665,5381,76429,71048,393,1680,587,1319,9,593,800
2666,5381,76429,71048,393,1680,587,1319,9,593,800
2667,5381,76429,71048,393,1680,587,1319,9,593,800
2668,5381,76429,71048,393,1680,587,1319,9,593,800
2669,5381,76429,71048,393,1680,587,1319,9,593,800
2670,5381,76429,71048,393,1680,587,1319,9,593,800
2671,5381,76429,71048,393,1680,587,1319,9,593,800
2672,5381,76429,71048,393,1680,587,1319,9,593,800
2673,5381,76429,71048,393,1680,587,1319,9,593,800
2674,5381,76429,71048,393,1680,587,1319,9,593,800
2675,5381,76429,71048,393,1680,587,1319,9,593,800
2676,5381,76429,71048,393,1680,587,1319,9,593,800
2677,5381,76429,71048,393,1680,587,1319,9,593,800
2678,5381,76429,71048,393,1680,587,1319,9,593,800
2679,5381,76429,71048,393,1680,587,1319,9,593,800
2680,5381,76429,71048,393,1680,587,1319,9,593,800
2681,5381,76429,71048,393,1680,587,1319,9,593,800
2682,5381,76429,71048,393,1680,587,1319,9,593,800
2683,5381,76429,71048,393,1680,587,1319,9,593,800
2684,5381,76429,71048,393,1680,587,1319,9,593,800
2685,5381,76429,71048,393,1680,587,1319,9,593,800
2686,5381,76429,71048,393,1680,587,1319,9,593,800
2687,5381,76429,71048,393,1680,587,1319,9,593,800
2688,5381,76429,71048,393,1680,587,1319,9,593,800
2689,5381,76429,71048,393,1680,587,1319,9,593,800
2690,5381,76429,71048,393,1680,587,1319,9,593,800
2691,5381,76429,71048,393,1680,587,1319,9,593,800
2692,5381,76429,71048,393,1680,587,1319,9,593,800
2693,5381,76429,71048,393,1680,587,1319,9,593,800
2694,5381,76429,71048,393,1680,587,1319,9,593,800
2695,5381,76429,71048,393,1680,587,1319,9,593,800
2696,5381,76429,71048,393,1680,587,1319,9,593,800
2697,5381,76429,71048,393,1680,587,1319,9,593,800
2698,5381,76429,71048,393,1680,587,1319,9,593,800
2699,5381,76429,71048,393,1680,587,1319,9,593,800
2700,5381,76429,71048,393,1680,587,1319,9,593,800
2701,5381,76429,71048,393,1680,587,1319,9,593,800
2702,5381,76429,71048,393,1680,587,1319,9,593,800
2703,5381,76429,71048,393,1680,587,1319,9,593,800
2704,5381,76429,71048,393,1680,587,1319,9,593,800
2705,5381,76429,71048,393,1680,587,1319,9,593,800
2706,5381,76429,71048,393,1680,587,1319,9,593,800
2707,5381,76429,71048,393,1680,587,1319,9,593,800
2708,5381,76429,71048,393,1680,587,1319,9,593,800
2709,5381,76429,71048,393,1680,587,1319,9,593,800
2710,5381,76429,71048,393,1680,587,1319,9,593,800
2711,5381,76429,71048,393,1680,587,1319,9,593,800
2712,5381,76429,71048,393,1680,587,1319,9,593,800
2713,5381,76429,71048,393,1680,587,1319,9,593,800
2714,5381,76429,71048,393,1680,587,1319,9,593,800
2715,5381,76429,71048,393,1680,587,1319,9,593,800
2716,5381,76429,71048,393,1680,587,1319,9,593,800
2717,5381,76429,71048,393,1680,587,1319,9,593,800
2718,5381,76429,71048,393,1680,587,1319,9,593,800
2719,5381,76429,71048,393,1680,587,1319,9,593,800
2720,5381,76429,71048,393,1680,587,1319,9,593,800
2721,5381,76429,71048,393,1680,587,1319,9,593,800
2722,5381,76429,71048,393,1680,587,1319,9,593,800
2723,5381,76429,71048,393,1680,587,1319,9,593,800
2724,5381,76429,71048,393,1680,587,1319,9,593,800
2725,5381,76429,71048,393,1680,587,1319,9,593,800
2726,5381,76429,71048,393,1680,587,1319,9,593,800
2727,5381,76429,71048,393,1680,587,1319,9,593,800
2728,5381,76429,71048,393,1680,587,1319,9,593,800
2729,5381,76429,71048,393,1680,587,1319,9,593,800
2730,5381,76429,71048,393,1680,587,1319,9,593,800
2731,5381,76429,71048,393,1680,587,1319,9,593,800
2732,5381,76429,71048,393,1680,587,1319,9,593,800
2733,5381,76429,71048,393,1680,587,1319,9,593,800
2734,5381,76429,71048,393,1680,587,1319,9,593,800
2735,5381,76429,71048,393,1680,587,1319,9,593,800
2736,5381,76429,71048,393,1680,587,1319,9,593,800
2737,5381,76429,71048,393,1680,587,1319,9,593,800
2738,5381,76429,71048,393,1680,587,1319,9,593,800
2739,5381,76429,71048,393,1680,587,1319,9,593,800
2740,5381,76429,71048,393,1680,587,1319,9,593,800
2741,5381,76429,71048,393,1680,587,1319,9,593,800
2742,5381,76429,71048,393,1680,587,1319,9,593,800
2743,5381,76429,71048,393,1680,587,1319,9,593,800
2744,5381,76429,71048,393,1680,587,1319,9,593,800
2745,5381,76429,71048,393,1680,587,1319,9,593,800
2746,5381,76429,71048,393,1680,587,1319,9,593,800
2747,5381,76429,71048,393,1680,587,1319,9,593,800
2748,5381,76429,71048,393,1680,587,1319,9,593,800
2749,5381,76429,71048,393,1680,587,1319,9,593,800
2750,5381,76429,71048,393,1680,587,1319,9,593,800
2751,5381,76429,71048,393,1680,587,1319,9,593,800
2752,5381,76429,71048,393,1680,587,1319,9,593,800
2753,5381,76429,71048,393,1680,587,1319,9,593,800
2754,5381,76429,71048,393,1680,587,1319,9,593,800
2755,5381,76429,71048,393,1680,587,1319,9,593,800
2756,5381,76429,71048,393,1680,587,1319,9,593,800
2757,5381,76429,71048,393,1680,587,1319,9,593,800
2758,5381,76429,71048,393,1680,587,1319,9,593,800
2759,5381,76429,71048,393,1680,587,1319,9,593,800
2760,5381,76429,71048,393,1680,587,1319,9,593,800
2761,5381,76429,71048,393,1680,587,1319,9,593,800
2762,5381,76429,71048,393,1680,587,1319,9,593,800
2763,5381,76429,71048,393,1680,587,1319,9,593,800
2764,5381,76429,71048,393,1680,587,1319,9,593,800
2765,5381,76429,71048,393,1680,587,1319,9,593,800
2766,5381,76429,71048,393,1680,587,1319,9,593,800
2767,5381,76429,71048,393,1680,587,1319,9,593,800
2768,5381,76429,71048,393,1680,587,1319,9,593,800
2769,5381,76429,71048,393,1680,587,1319,9,593,800
2770,5381,76429,71048,393,1680,587,1319,9,593,800
2771,5381,76429,71048,393,1680,587,1319,9,593,800
2772,5381,76429,71048,393,1680,587,1319,9,593,800
2773,5381,76429,71048,393,1680,587,1319,9,593,800
2774,5381,76429,71048,393,1680,587,1319,9,593,800
2775,5381,76429,71048,393,1680,587,1319,9,593,800
2776,5381,76429,71048,393,1680,587,1319,9,593,800
2777,5381,76429,71048,393,1680,587,1319,9,593,800
2778,5381,76429,71048,393,1680,587,1319,9,593,800
2779,5381,76429,71048,393,1680,587,1319,9,593,800
2780,5381,76429,71048,393,1680,587,1319,9,593,800
2781,5381,76429,71048,393,1680,587,1319,9,593,800
2782,5381,76429,71048,393,1680,587,1319,9,593,800
2783,5381,76429,71048,393,1680,587,1319,9,593,800
2784,5381,76429,71048,393,1680,587,1319,9,593,800
2785,5381,76429,71048,393,1680,587,1319,9,593,800
2786,5381,76429,71048,393,1680,587,1319,9,593,800
2787,5381,76429,71048,393,1680,587,1319,9,593,800
2788,5381,76429,71048,393,1680,587,1319,9,593,800
2789,5381,76429,71048,393,1680,587,1319,9,593,800
2790,5381,76429,71048,393,1680,587,1319,9,593,800
2791,5381,76429,71048,393,1680,587,1319,9,593,800
2792,5381,76429,71048,393,1680,587,1319,9,593,800
2793,5381,76429,71048,393,1680,587,1319,9,593,800
2794,5381,76429,71048,393,1680,587,1319,9,593,800
2795,5381,76429,71048,393,1680,587,1319,9,593,800
2796,5381,76429,71048,393,1680,587,1319,9,593,800
2797,5381,76429,71048,393,1680,587,1319,9,593,800
2798,5381,76429,71048,393,1680,587,1319,9,593,800
2799,5381,76429,71048,393,1680,587,1319,9,593,800
2800,5381,76429,71048,393,1680,587,1319,9,593,800
2801,5381,76429,71048,393,1680,587,1319,9,593,800
2802,5381,76429,71048,393,1680,587,1319,9,593,800
2803,5381,76429,71048,393,1680,587,1319,9,593,800
2804,5381,76429,71048,393,1680,587,1319,9,593,800
2805,5381,76429,71048,393,1680,587,1319,9,593,800
2806,5381,76429,71048,393,1680,587,1319,9,593,800
2807,5381,76429,71048,393,1680,587,1319,9,593,800
2808,5381,76429,71048,393,1680,587,1319,9,593,800
2809,5381,76429,71048,393,1680,587,1319,9,593,800
2810,5381,76429,71048,393,1680,587,1319,9,593,800
2811,5381,76429,71048,393,1680,587,1319,9,593,800
2812,5381,76429,71048,393,1680,587,1319,9,593,800
2813,5381,76429,71048,393,1680,587,1319,9,593,800
2814,5381,76429,71048,393,1680,587,1319,9,593,800
2815,5381,76429,71048,393,1680,587,1319,9,593,800
2816,5381,76429,71048,393,1680,587,1319,9,593,800
2817,5381,76429,71048,393,1680,587,1319,9,593,800
2818,5381,76429,71048,393,1680,587,1319,9,593,800
2819,5381,76429,71048,393,1680,587,1319,9,593,800
2820,5381,76429,71048,393,1680,587,1319,9,593,800
2821,5381,76429,71048,393,1680,587,1319,9,593,800
2822,5381,76429,71048,393,1680,587,1319,9,593,800
2823,5381,76429,71048,393,1680,587,1319,9,593,800
2824,5381,76429,71048,393,1680,587,1319,9,593,800
2825,5381,76429,71048,393,1680,587,1319,9,593,800
2826,5381,76429,71048,393,1680,587,1319,9,593,800
2827,5381,76429,71048,393,1680,587,1319,9,593,800
2828,5381,76429,71048,393,1680,587,1319,9,593,800
2829,5381,76429,71048,393,1680,587,1319,9,593,800
2830,5381,76429,71048,393,1680,587,1319,9,593,800
2831,5381,76429,71048,393,1680,587,1319,9,593,800
2832,5381,76429,71048,393,1680,587,1319,9,593,800
2833,5381,76429,71048,393,1680,587,1319,9,593,800
2834,5381,76429,71048,393,1680,587,1319,9,593,800
2835,5381,76429,71048,393,1680,587,1319,9,593,800
2836,5381,76429,71048,393,1680,587,1319,9,593,800
2837,5381,76429,71048,393,1680,587,1319,9,593,800
2838,5381,76429,71048,393,1680,587,1319,9,593,800
2839,5381,76429,71048,393,1680,587,1319,9,593,800
2840,5381,76429,71048,393,1680,587,1319,9,593,800
2841,5381,76429,71048,393,1680,587,1319,9,593,800
2842,5381,76429,71048,393,1680,587,1319,9,593,800
2843,5381,76429,71048,393,1680,587,1319,9,593,800
2844,5381,76429,71048,393,1680,587,1319,9,593,800
2845,5381,76429,71048,393,1680,587,1319,9,593,800
2846,5381,76429,71048,393,1680,587,1319,9,593,800
2847,5381,76429,71048,393,1680,587,1319,9,593,800
2848,5381,76429,71048,393,1680,587,1319,9,593,800
2849,5381,76429,71048,393,1680,587,1319,9,593,800
2850,5381,76429,71048,393,1680,587,1319,9,593,800
2851,5381,76429,71048,393,1680,587,1319,9,593,800
2852,5381,76429,71048,393,1680,587,1319,9,593,800
2853,5381,76429,71048,393,1680,587,1319,9,593,800
2854,5381,76429,71048,393,1680,587,1319,9,593,800
2855,5381,76429,71048,393,1680,587,1319,9,593,800
2856,5381,76429,71048,393,1680,587,1319,9,593,800
2857,5381,76429,71048,393,1680,587,1319,9,593,800
2858,5381,76429,71048,393,1680,587,1319,9,593,800
2859,5381,76429,71048,393,1680,587,1319,9,593,800
2860,5381,76429,71048,393,1680,587,1319,9,593,800
2861,5381,76429,71048,393,1680,587,1319,9,593,800
2862,5381,76429,71048,393,1680,587,1319,9,593,800
2863,5381,76429,71048,393,1680,587,1319,9,593,800
2864,5381,76429,71048,393,1680,587,1319,9,593,800
2865,5381,76429,71048,393,1680,587,1319,9,593,800
2866,5381,76429,71048,393,1680,587,1319,9,593,800
2867,5381,76429,71048,393,1680,587,1319,9,593,800
2868,5381,76429,71048,393,1680,587,1319,9,593,800
2869,5381,76429,71048,393,1680,587,1319,9,593,800
2870,5381,76429,71048,393,1680,587,1319,9,593,800
2871,5381,76429,71048,393,1680,587,1319,9,593,800
2872,5381,76429,71048,393,1680,587,1319,9,593,800
2873,5381,76429,71048,393,1680,587,1319,9,593,800
2874,5381,76429,71048,393,1680,587,1319,9,593,800
2875,5381,76429,71048,393,1680,587,1319,9,593,800
2876,5381,76429,71048,393,1680,587,1319,9,593,800
2877,5381,76429,71048,393,1680,587,1319,9,593,800
2878,5381,76429,71048,393,1680,587,1319,9,593,800
2879,5381,76429,71048,393,1680,587,1319,9,593,800
2880,5381,76429,71048,393,1680,587,1319,9,593,800
2881,5381,76429,71048,393,1680,587,1319,9,593,800
2882,5381,76429,71048,393,1680,587,1319,9,593,800
2883,5381,76429,71048,393,1680,587,1319,9,593,800
